Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr}
Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
2019/8/5,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,30.6,16.1,42,98646,9999,9999,418,9999,9999,9999,999999,999999,999999,9999,250,6.7,3,3,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/5,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,27.8,17.2,53,98544,9999,9999,411,9999,9999,9999,999999,999999,999999,9999,230,3.6,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/5,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,27.2,17.8,57,98679,9999,9999,408,9999,9999,9999,999999,999999,999999,9999,240,4.0,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/5,22:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,26.7,17.8,58,98646,9999,9999,405,9999,9999,9999,999999,999999,999999,9999,250,4.0,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/5,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,26.1,17.8,60,98612,9999,9999,417,9999,9999,9999,999999,999999,999999,9999,240,3.1,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/5,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.8,17.2,71,98646,9999,9999,374,9999,9999,9999,999999,999999,999999,9999,360,7.6,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/6,01:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.8,17.2,71,98679,9999,9999,378,9999,9999,9999,999999,999999,999999,9999,20,6.7,3,3,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/6,02:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.6,17.8,84,98408,9999,9999,373,9999,9999,9999,999999,999999,999999,9999,120,2.2,5,5,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/6,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.6,18.3,87,98375,9999,9999,407,9999,9999,9999,999999,999999,999999,9999,180,2.2,10,10,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/6,04:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.6,18.9,90,98442,9999,9999,365,9999,9999,9999,999999,999999,999999,9999,320,2.2,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/6,05:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21.1,18.9,88,98476,9999,9999,368,9999,9999,9999,999999,999999,999999,9999,310,3.1,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/6,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,19.4,17.8,91,98510,9999,9999,359,9999,9999,9999,999999,999999,999999,9999,310,3.1,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/6,07:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,19.4,17.8,91,98578,9999,9999,368,9999,9999,9999,999999,999999,999999,9999,310,3.1,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/6,08:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.6,17.2,81,98612,9999,9999,386,9999,9999,9999,999999,999999,999999,9999,300,6.3,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/6,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.8,18.3,76,98612,9999,9999,400,9999,9999,9999,999999,999999,999999,9999,280,6.3,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/6,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.2,17.8,76,98646,9999,9999,372,9999,9999,9999,999999,999999,999999,9999,280,3.1,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/6,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.2,17.8,76,98646,9999,9999,396,9999,9999,9999,999999,999999,999999,9999,330,3.6,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/6,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,23.9,18.3,71,98646,9999,9999,381,9999,9999,9999,999999,999999,999999,9999,320,3.1,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/6,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,23.9,17.8,69,98679,9999,9999,385,9999,9999,9999,999999,999999,999999,9999,290,2.7,3,3,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/6,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,27.2,16.7,53,98544,9999,9999,407,9999,9999,9999,999999,999999,999999,9999,320,4.5,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/6,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,28.9,17.2,49,98510,9999,9999,417,9999,9999,9999,999999,999999,999999,9999,10,3.6,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/6,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,28.9,15.6,44,98476,9999,9999,415,9999,9999,9999,999999,999999,999999,9999,330,4.0,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/6,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,28.3,15.0,44,98476,9999,9999,411,9999,9999,9999,999999,999999,999999,9999,340,4.0,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/6,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,27.2,15.0,47,98476,9999,9999,395,9999,9999,9999,999999,999999,999999,9999,350,4.0,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/6,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,27.2,15.0,47,98544,9999,9999,395,9999,9999,9999,999999,999999,999999,9999,350,4.0,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/6,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,23.3,18.3,74,98544,9999,9999,379,9999,9999,9999,999999,999999,999999,9999,90,2.7,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/6,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.8,18.3,76,98578,9999,9999,376,9999,9999,9999,999999,999999,999999,9999,110,2.2,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/6,22:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.8,18.3,76,98578,9999,9999,376,9999,9999,9999,999999,999999,999999,9999,0,0.0,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/6,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.2,18.3,79,98612,9999,9999,373,9999,9999,9999,999999,999999,999999,9999,0,0.0,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/6,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21.7,18.3,81,98646,9999,9999,380,9999,9999,9999,999999,999999,999999,9999,0,0.0,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/7,01:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21.7,18.3,81,98713,9999,9999,358,9999,9999,9999,999999,999999,999999,9999,0,0.0,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/7,02:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.6,17.8,84,98612,9999,9999,352,9999,9999,9999,999999,999999,999999,9999,220,2.2,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/7,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.0,17.2,84,98612,9999,9999,349,9999,9999,9999,999999,999999,999999,9999,270,2.2,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/8/7,04:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,19.4,16.7,84,98612,9999,9999,346,9999,9999,9999,999999,999999,999999,9999,0,0.0,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
